Authority Key Identifier,Parent (Usable TLS),Parent (Active TLS),Parent (Test TLS),Parent (Usable BIMI)
0336A926DE0813D93670F0581EAF814DCFA9D0BE,386AD965DA24812016ED3F011F2112DFD591693DABEB3D0E61B1145F5F9D1217,386AD965DA24812016ED3F011F2112DFD591693DABEB3D0E61B1145F5F9D1217,386AD965DA24812016ED3F011F2112DFD591693DABEB3D0E61B1145F5F9D1217,
033DCCDFE4404249018EE1CEB18310A4386F8959,418D2B75C8B44B3A20FC93F55D7006158CC8C0F1A9C1A8C5E8C902AACF36B308,418D2B75C8B44B3A20FC93F55D7006158CC8C0F1A9C1A8C5E8C902AACF36B308,418D2B75C8B44B3A20FC93F55D7006158CC8C0F1A9C1A8C5E8C902AACF36B308,
0346BEB75B4971484F7AA28C81E862A9C0826F4D,634FDF26C994E76A2918D9EFC4CAB9C6FCB344EF642A79C89192BCDA0ED52F4C,634FDF26C994E76A2918D9EFC4CAB9C6FCB344EF642A79C89192BCDA0ED52F4C,634FDF26C994E76A2918D9EFC4CAB9C6FCB344EF642A79C89192BCDA0ED52F4C,
0354EA3904F71D82E410D9BCEBF7A86093F992BD,0D461A3B3B8FFA6E41F5D46EE70CE9C6BD09EBA768C50DB9A5537D6DF050508B,0D461A3B3B8FFA6E41F5D46EE70CE9C6BD09EBA768C50DB9A5537D6DF050508B,0D461A3B3B8FFA6E41F5D46EE70CE9C6BD09EBA768C50DB9A5537D6DF050508B,
035CAB738187A8CCB0A6D594E2369649FF05992C,4FA3126D8D3A11D1C4855A4F807CBAD6CF919D3A5A88B03BEA2C6372D93C40C9,4FA3126D8D3A11D1C4855A4F807CBAD6CF919D3A5A88B03BEA2C6372D93C40C9,4FA3126D8D3A11D1C4855A4F807CBAD6CF919D3A5A88B03BEA2C6372D93C40C9,
035CBF150C09B21D797014D9E2C3C74F5A509387,A0AF1418CD14F6B2415EC6316C7D588BB25D430A3D6D026F57DE20F965EABDDC,A0AF1418CD14F6B2415EC6316C7D588BB25D430A3D6D026F57DE20F965EABDDC,A0AF1418CD14F6B2415EC6316C7D588BB25D430A3D6D026F57DE20F965EABDDC,
036869E97515DF5054D7C1B2478CC462B32C15D5,7A77CBD458C6282B40F0337FD044A3E49A89CD27B12C533D48361588A409D4E1,7A77CBD458C6282B40F0337FD044A3E49A89CD27B12C533D48361588A409D4E1,7A77CBD458C6282B40F0337FD044A3E49A89CD27B12C533D48361588A409D4E1,
036C07CD4B21DAFAF983A720EC73B68D9E414AAF,,97DEE8339708B8A340208EE9830110BF41A27905B996BC75FC0B746B9EE08BDA,,
0379A38D525FD4E988921F4358542502F4878B7E,8AB3A0ACF289E6EF754BE449236843D67F45C191BDDD66484B85E6E60556A9AF,8AB3A0ACF289E6EF754BE449236843D67F45C191BDDD66484B85E6E60556A9AF,8AB3A0ACF289E6EF754BE449236843D67F45C191BDDD66484B85E6E60556A9AF,
038A859F6E088BF8D4B2E37C0FB1A3E4A74542F8,ABDCE06D6612F3D88765CD579F684F8F2825B24C483121D4AF0A6DB38FDCAF44,ABDCE06D6612F3D88765CD579F684F8F2825B24C483121D4AF0A6DB38FDCAF44,ABDCE06D6612F3D88765CD579F684F8F2825B24C483121D4AF0A6DB38FDCAF44,
038E10F68459A7A240C813D29CE6145C3122A7F5,DE98D1089FAEF8E97D8C428F218ACA0ED17C55CFB3571125E5A51189A99E2898,DE98D1089FAEF8E97D8C428F218ACA0ED17C55CFB3571125E5A51189A99E2898,DE98D1089FAEF8E97D8C428F218ACA0ED17C55CFB3571125E5A51189A99E2898,
03A254DF8A14C59E4D9978D95AF1AF8603781B73,91991C1006743A24D242A2D94604A12ED54267D82312B3090B28F3D437A0B79C,91991C1006743A24D242A2D94604A12ED54267D82312B3090B28F3D437A0B79C,,
03AB80C6550A2A95A1E0D7FE1AE6C0CA78CCB096,DD23355C61D59970423004729795CAEF77AFDB39767A795740D4E04CB6158A99,DD23355C61D59970423004729795CAEF77AFDB39767A795740D4E04CB6158A99,DD23355C61D59970423004729795CAEF77AFDB39767A795740D4E04CB6158A99,
03B63CC470153444815E7E337D3CA6D3BFDED24A,,06F0ED21179D448A218897948542473DDAD57129A74151C3B241F857438D4E5C,,
03C971C2F95BB33A6D2F00AED6A8FE9BC23DBDD0,EAC66F2555F6C602F4FFD697FDE39C3F5C7771135BACAB6C4EC0DD87CB410995,EAC66F2555F6C602F4FFD697FDE39C3F5C7771135BACAB6C4EC0DD87CB410995,,
03CE8A7F692AB71DA2072C7A68469F818B1E6F6D,9BBAB193D19DBA9BA86497C633E89EB421131D29B64129B449832BEC2CC8259F,9BBAB193D19DBA9BA86497C633E89EB421131D29B64129B449832BEC2CC8259F,9BBAB193D19DBA9BA86497C633E89EB421131D29B64129B449832BEC2CC8259F,
03D9069407355408888596273346EC208CDCCE55,571B88A23214E1886D15DB49C2F0123631508137941350C2D5C2CEC595B1FF32,571B88A23214E1886D15DB49C2F0123631508137941350C2D5C2CEC595B1FF32,,
03DE503556D14CBB66F0A3E21B1BC397B23DD155,4348A0E9444C78CB265E058D5E8944B4D84F9662BD26DB257F8934A443C70161,4348A0E9444C78CB265E058D5E8944B4D84F9662BD26DB257F8934A443C70161,4348A0E9444C78CB265E058D5E8944B4D84F9662BD26DB257F8934A443C70161,
03E201455C8292F704F1EBD02FCBF037BE0831DE,F476C203E20CA9DF4930FFFC129695FFCDEF2C2B542D1EC4106644ADC7B43817,F476C203E20CA9DF4930FFFC129695FFCDEF2C2B542D1EC4106644ADC7B43817,,
03E4A4048E057F9A12978404FF1177308CBA2AA7,DFE35C740CF41C0B053E2202EA5AFC2F021F70BF90B26BC861FE1D9A0BFC4F1E,DFE35C740CF41C0B053E2202EA5AFC2F021F70BF90B26BC861FE1D9A0BFC4F1E,DFE35C740CF41C0B053E2202EA5AFC2F021F70BF90B26BC861FE1D9A0BFC4F1E,
03E62F4FFA8C0C7160E7DEB46AFD104EA2BC3663,70D2B96E7C040B6270FF20BB6BA98421312AD37E462BECB83BE9502B83DF5697,70D2B96E7C040B6270FF20BB6BA98421312AD37E462BECB83BE9502B83DF5697,70D2B96E7C040B6270FF20BB6BA98421312AD37E462BECB83BE9502B83DF5697,
03F721AEC16F19ADB473520418BA9F3F33B56EA6,BDA4672A403CA2451C74D7E93E7A4E71A9ED22A2A8CCD6F91F8FE9AE0E6CA881,BDA4672A403CA2451C74D7E93E7A4E71A9ED22A2A8CCD6F91F8FE9AE0E6CA881,BDA4672A403CA2451C74D7E93E7A4E71A9ED22A2A8CCD6F91F8FE9AE0E6CA881,
03F764A4C0E79BE1716761895F19986E863C8D15,D82DF73B9B4C240AB93E9D4FDED8F4A4743876F0C82053F84C1A34B03F996306,D82DF73B9B4C240AB93E9D4FDED8F4A4743876F0C82053F84C1A34B03F996306,D82DF73B9B4C240AB93E9D4FDED8F4A4743876F0C82053F84C1A34B03F996306,
03F90B3C5A1DCD44A155A5F8CFE8BB456E24B8D5,,504B5D7CD5324FB393817075F3BBDCB990EC4C930CCD35E374F97D426B1DA0EB,,
0402E4054901F7DE77BFEBFB85BF1F44CC3EF1B4,8DBCEFD897D49653085E8914E71664943C2BC674405193B3AFAB3F66E92AD961,8DBCEFD897D49653085E8914E71664943C2BC674405193B3AFAB3F66E92AD961,8DBCEFD897D49653085E8914E71664943C2BC674405193B3AFAB3F66E92AD961,
0417A426EAF14715AB5C6414DED50567A006C409,708E7E73BC638B90F14BAAB634B5CBFBF8FFE1BD1B24B1744612E49167CA7731,708E7E73BC638B90F14BAAB634B5CBFBF8FFE1BD1B24B1744612E49167CA7731,708E7E73BC638B90F14BAAB634B5CBFBF8FFE1BD1B24B1744612E49167CA7731,
041ABF1C93913DD3D93DB0DE1323E59A70F42E08,01B9F3D08E31A9E8E1600D118C2ABFD856875EA60827020469865BA242EEBE1C,01B9F3D08E31A9E8E1600D118C2ABFD856875EA60827020469865BA242EEBE1C,01B9F3D08E31A9E8E1600D118C2ABFD856875EA60827020469865BA242EEBE1C,
04218E9DB37204936F2322105340E7BDEED2A1A1,BCD146CF5C913CC160121D00EF2C6EABB6A6EECAD21CFACA620178FEC0DD2B60,BCD146CF5C913CC160121D00EF2C6EABB6A6EECAD21CFACA620178FEC0DD2B60,BCD146CF5C913CC160121D00EF2C6EABB6A6EECAD21CFACA620178FEC0DD2B60,
04250A1FDAFC70D6976174FEDDC0D896C561D803,F7FBDEB82BE99D41CDCA419FC91859D3E5286C076204E0E903D678BB213ED89B,F7FBDEB82BE99D41CDCA419FC91859D3E5286C076204E0E903D678BB213ED89B,F7FBDEB82BE99D41CDCA419FC91859D3E5286C076204E0E903D678BB213ED89B,
04346EAF4259EA48264B23257D2F8989A3D2FD6F,1CA57EF159812BFBE2D8106F6152E51DDD0A5A4C9489CD097595B797CB37843E,1CA57EF159812BFBE2D8106F6152E51DDD0A5A4C9489CD097595B797CB37843E,1CA57EF159812BFBE2D8106F6152E51DDD0A5A4C9489CD097595B797CB37843E,
0435F947B1EE2BA25509AE305BB790CAAC575DC7,397166C01890A01502808DACC5C8DFD4BF2FDFCDC1A6ACC3CB1421D96CF338FD,397166C01890A01502808DACC5C8DFD4BF2FDFCDC1A6ACC3CB1421D96CF338FD,,
04370A509973E7641D371B80EC4897D0FA563AD1,DBFF9EBA713FF77B60D52B37F35C5AD52D9CD06412F3BAD9128D77D95C7B887E,DBFF9EBA713FF77B60D52B37F35C5AD52D9CD06412F3BAD9128D77D95C7B887E,,
0438C8A233919880354B426C91A7FCE3762D4A90,579C53B9062046C3F39A7D60306E3A8E1BA1B6E8E6E8786445A24792FC671BD8,579C53B9062046C3F39A7D60306E3A8E1BA1B6E8E6E8786445A24792FC671BD8,579C53B9062046C3F39A7D60306E3A8E1BA1B6E8E6E8786445A24792FC671BD8,
0444BDC0D84D28D79D18B6CDC374C61E1181283C,673E34582AD9EEC8186D59B07877482B186121603EC5CF1E5E40E560A8172A2C,673E34582AD9EEC8186D59B07877482B186121603EC5CF1E5E40E560A8172A2C,673E34582AD9EEC8186D59B07877482B186121603EC5CF1E5E40E560A8172A2C,
044A02FD92CE6D4A03F06E70D3C3FE549292D9FA,C853240A6C0AB6B4240F49143ED7143AFE4E14949920A8D135E1C8680FDB11FA,C853240A6C0AB6B4240F49143ED7143AFE4E14949920A8D135E1C8680FDB11FA,C853240A6C0AB6B4240F49143ED7143AFE4E14949920A8D135E1C8680FDB11FA,
044CAA9E55A8F7168983370CC7554D7876A44709,A41756A99F44CF1CDC3A4A7D8DF4A39BB98C29CE43DE7DB0967E91F138237C94,A41756A99F44CF1CDC3A4A7D8DF4A39BB98C29CE43DE7DB0967E91F138237C94,,
0459492A415B9E0B233AEEE7767259AC3C4C5A33,583453EC0ADD8526801E62FB85078F0B24845F0B67612830DDA97EC0E829F41D,583453EC0ADD8526801E62FB85078F0B24845F0B67612830DDA97EC0E829F41D,583453EC0ADD8526801E62FB85078F0B24845F0B67612830DDA97EC0E829F41D,
045F0F5D17A567D10878354A31CCEE1F74E691A2,B5528F4A43957E1ABBE08C4EBF2D8ACF4C2C1914D6354117492C8C3FE033FD97,B5528F4A43957E1ABBE08C4EBF2D8ACF4C2C1914D6354117492C8C3FE033FD97,B5528F4A43957E1ABBE08C4EBF2D8ACF4C2C1914D6354117492C8C3FE033FD97,
0467620E6C2FB8840E893DB3F39F2C5214C65300,B4331422B7ACAB57FB1D709509F71D3B21B247271817483940DCE4700F18F83E,B4331422B7ACAB57FB1D709509F71D3B21B247271817483940DCE4700F18F83E,B4331422B7ACAB57FB1D709509F71D3B21B247271817483940DCE4700F18F83E,
046B4879E6BDFC7836FC7CA3BA1A088A46089430,3E8662906B9135242B55FF23EC822AEF28EDFC2CDD455BC83A945134BE99D354,3E8662906B9135242B55FF23EC822AEF28EDFC2CDD455BC83A945134BE99D354,,
046DED1C4A44C827558CD17D7B17CC0C539579DE,,4C5F7C561295B97FE7616389A2B549A0D4598D0BD15EBFEA53AB518714CB8434,,
0475F569F1E27ACC5F27137B0B0D0074000A3C85,764B3C5FDF585C52A49FB331C2C18F7A02411674129EFDFCA850F9F643DF52D4,764B3C5FDF585C52A49FB331C2C18F7A02411674129EFDFCA850F9F643DF52D4,764B3C5FDF585C52A49FB331C2C18F7A02411674129EFDFCA850F9F643DF52D4,
047DA3E1339FC98AFB42B056C114B95386357212,8CEF3433AB3C3F4A3C5D395B82B4EAA250E9BF647BC6095ECF0B57620F5DA9BF,8CEF3433AB3C3F4A3C5D395B82B4EAA250E9BF647BC6095ECF0B57620F5DA9BF,8CEF3433AB3C3F4A3C5D395B82B4EAA250E9BF647BC6095ECF0B57620F5DA9BF,
0481A3B6FDD57512E81BF550804BBD1C883462D3,B9B8851C25F6CC35D48E1B2B77E3EBF057EDCAC9885A4177ACB5A3960458261E,B9B8851C25F6CC35D48E1B2B77E3EBF057EDCAC9885A4177ACB5A3960458261E,B9B8851C25F6CC35D48E1B2B77E3EBF057EDCAC9885A4177ACB5A3960458261E,
048313D8B250EDC96E1B171640279F39E96C1BD7,03375E02E15A4D8887A382E554A739928B827A4C1B5D2EE7A57A252E22117700,03375E02E15A4D8887A382E554A739928B827A4C1B5D2EE7A57A252E22117700,03375E02E15A4D8887A382E554A739928B827A4C1B5D2EE7A57A252E22117700,
04937B6034A9B4B82828F0FF43AA56D194EDA4CC,1CF1838FF62848466F2FBF1598258B451D394FC6F4A20DBF7029C1BF43A71CBA,1CF1838FF62848466F2FBF1598258B451D394FC6F4A20DBF7029C1BF43A71CBA,,
0497388EC17075B77F84AC79689009737207491E,D382F9ABD9494129B4F4E55C52A6DDEF195953CD2C871A01A53F3CBFCA57C4F2,D382F9ABD9494129B4F4E55C52A6DDEF195953CD2C871A01A53F3CBFCA57C4F2,D382F9ABD9494129B4F4E55C52A6DDEF195953CD2C871A01A53F3CBFCA57C4F2,
049860DF801B96495D65562DA52C09240AECDCB9,4829E606691F5E55B448587D5C0999B0DA5DD31C1273E35738CB92E53CD788E1,4829E606691F5E55B448587D5C0999B0DA5DD31C1273E35738CB92E53CD788E1,4829E606691F5E55B448587D5C0999B0DA5DD31C1273E35738CB92E53CD788E1,
04AA7A47A3E489AF1ACF0A40A7183F6FEFE97DBE,ECC3E9C3407503BEE091AA952F41348FF88BAA863B2264BEFAC807901574E939,ECC3E9C3407503BEE091AA952F41348FF88BAA863B2264BEFAC807901574E939,,
04AF4F6E0A36A6C227820E9CFEB90242493BF5B9,6E62CBE3E42A41C50405B3E2F1A44257683267856184AF9C02112070AC836936,6E62CBE3E42A41C50405B3E2F1A44257683267856184AF9C02112070AC836936,6E62CBE3E42A41C50405B3E2F1A44257683267856184AF9C02112070AC836936,
04BB04D79DD87D1CD9E4F054BD8C3CB632DE7634,04ECBA8F92BFF7458C4A5E7C69261FC7E2EF52D5AF54FBDD92B17141BBE0651F,04ECBA8F92BFF7458C4A5E7C69261FC7E2EF52D5AF54FBDD92B17141BBE0651F,04ECBA8F92BFF7458C4A5E7C69261FC7E2EF52D5AF54FBDD92B17141BBE0651F,
04BE370A991808CC15E6BE0B22647F4A66783813,E4C2D8C6E54ECE1C996A305972B1AE0B064F105BE06CFD7295FD2DAE33B97E1A,E4C2D8C6E54ECE1C996A305972B1AE0B064F105BE06CFD7295FD2DAE33B97E1A,E4C2D8C6E54ECE1C996A305972B1AE0B064F105BE06CFD7295FD2DAE33B97E1A,
04C61E79628C9AD0A784B37B779BB1C086F3481F,,E807D49A859ABBC861C72CA907D443AD0FE87EAB9D99B913F2CB5B4AADABE641,,
04D0BD5A0F2A2FB5112E01172BB8BF51D978EDE0,A12A8446C0E1E5CF4079642B31A0675ECFD1D09FAD2E4884591F380026D9EAEF,A12A8446C0E1E5CF4079642B31A0675ECFD1D09FAD2E4884591F380026D9EAEF,A12A8446C0E1E5CF4079642B31A0675ECFD1D09FAD2E4884591F380026D9EAEF,
04DCE095E5E8B96B94A1EF8C5B311E137E5597DA,205154B777EDC55A5146585A5E54E054A70BE4AAD3B85D02318DA27BF807ADF1,205154B777EDC55A5146585A5E54E054A70BE4AAD3B85D02318DA27BF807ADF1,205154B777EDC55A5146585A5E54E054A70BE4AAD3B85D02318DA27BF807ADF1,
04E812FD3B4D816B1F3919E51623C6BDEF64FA95,04787DADF6D09BEE0E5F76451B0D485A1DAE6F9091D8A781710ABAC3FBD980DA,04787DADF6D09BEE0E5F76451B0D485A1DAE6F9091D8A781710ABAC3FBD980DA,04787DADF6D09BEE0E5F76451B0D485A1DAE6F9091D8A781710ABAC3FBD980DA,
04F654AF2EB4DDA7441ECAF0639C241543582FCF,3D4511D0A80AA949A6D99B253A173471797C4459187A6329E736C37CB5493E46,3D4511D0A80AA949A6D99B253A173471797C4459187A6329E736C37CB5493E46,3D4511D0A80AA949A6D99B253A173471797C4459187A6329E736C37CB5493E46,
04FA1B9DBC05CD575CC6518D5CDFE62CD151B0C8,FFD0D9EEEAAFBB4C44F71392F20A52E0F65896854933139640722DECFC2D4658,FFD0D9EEEAAFBB4C44F71392F20A52E0F65896854933139640722DECFC2D4658,FFD0D9EEEAAFBB4C44F71392F20A52E0F65896854933139640722DECFC2D4658,
050054EC10AA7EC0BCFAE8E8FAF4CA5A756A633B,002E86394B246C191C4F9304F821B11033D7E0A75E81CF39F266AE4768998271,002E86394B246C191C4F9304F821B11033D7E0A75E81CF39F266AE4768998271,002E86394B246C191C4F9304F821B11033D7E0A75E81CF39F266AE4768998271,
05052FA62C4DBDD56D77115BD80AA43AF265BF30,8ABAE17514BF7B01F236B84EB4A78DA2CD438D92C78E4E02B761834189F571CD,8ABAE17514BF7B01F236B84EB4A78DA2CD438D92C78E4E02B761834189F571CD,,
0507832B187B71969C250970B583CD13571947D3,767BC29DB99AF4C2A62649000D172FC6CC2D09D408C4CAB6A8D99A1DD5DCF7DB,767BC29DB99AF4C2A62649000D172FC6CC2D09D408C4CAB6A8D99A1DD5DCF7DB,767BC29DB99AF4C2A62649000D172FC6CC2D09D408C4CAB6A8D99A1DD5DCF7DB,
051089403A9291A2BC4E3E7B0AAF28066B7CAC63,E1E15D289697AF3285BF34112A3E60BC11C0C8122DD2B9B3420AB2E5E57883CA,E1E15D289697AF3285BF34112A3E60BC11C0C8122DD2B9B3420AB2E5E57883CA,E1E15D289697AF3285BF34112A3E60BC11C0C8122DD2B9B3420AB2E5E57883CA,
0521A50883375645B4055F1B6D206127D85E8143,B7DE90291B7905CBDB8C744E98F1E6FC97C2288B2177F79D916D18D31AE8B2A7,B7DE90291B7905CBDB8C744E98F1E6FC97C2288B2177F79D916D18D31AE8B2A7,B7DE90291B7905CBDB8C744E98F1E6FC97C2288B2177F79D916D18D31AE8B2A7,
052D62F49BC8FD6224F9268C21351F3D2E7C120A,92193F427DFD45D1F7EE0C0A3B1A974EA7AF7679183990E28762C13A263DB978,92193F427DFD45D1F7EE0C0A3B1A974EA7AF7679183990E28762C13A263DB978,92193F427DFD45D1F7EE0C0A3B1A974EA7AF7679183990E28762C13A263DB978,
053702B41CE840E40C06BA132FCEBAC49B0A4882,1B1731E87D86E16018B8ABB8A7B9ECFA73101A8CD11ACB6D655A6FB15C66F1A8,1B1731E87D86E16018B8ABB8A7B9ECFA73101A8CD11ACB6D655A6FB15C66F1A8,,
055244C67830566C0471612C12C8A493E14452AC,33CF1F5C9396D7EE9E8283B2E76F400E50450575EB15AD02C956C1C5575B184D,33CF1F5C9396D7EE9E8283B2E76F400E50450575EB15AD02C956C1C5575B184D,33CF1F5C9396D7EE9E8283B2E76F400E50450575EB15AD02C956C1C5575B184D,
056141C63D0D28BE629F98F3AFA333EAC0FDF0E9,D8888F4A84F74C974DFFB573A1BF5BBBACD1713B905096F8EB015062BF396C4D,D8888F4A84F74C974DFFB573A1BF5BBBACD1713B905096F8EB015062BF396C4D,D8888F4A84F74C974DFFB573A1BF5BBBACD1713B905096F8EB015062BF396C4D,
056DB4D9C95817E1D001A7F52F206A483D9AF417,CB89B4B505DD2FF5EDFCE618359FD6E288AD7905C2486103FF56FCD1D5DE1857,CB89B4B505DD2FF5EDFCE618359FD6E288AD7905C2486103FF56FCD1D5DE1857,CB89B4B505DD2FF5EDFCE618359FD6E288AD7905C2486103FF56FCD1D5DE1857,
056EE1A19AEE07AFCEF5B4D3653D0450E2D09B44,F4336BC2AC75950BECCF1C1F2F9DA6DDDAFD1F41161CA71F59C76889BD474033,F4336BC2AC75950BECCF1C1F2F9DA6DDDAFD1F41161CA71F59C76889BD474033,,
057A4D756FFD0A83B1671675773E14C5F53C548E,0A552A65F22FF820E7EC3D43BBF88B02ABC34BD247E0C3505891B6342F16A5F2,0A552A65F22FF820E7EC3D43BBF88B02ABC34BD247E0C3505891B6342F16A5F2,0A552A65F22FF820E7EC3D43BBF88B02ABC34BD247E0C3505891B6342F16A5F2,
057C5E0D31049EF3F12D74D05E7F09CE0816BBA4,DBB9EAB4A2C66C77F30B266991DC2CE5E670FD8AE464545E236A9F5FEB4A4EFA,DBB9EAB4A2C66C77F30B266991DC2CE5E670FD8AE464545E236A9F5FEB4A4EFA,DBB9EAB4A2C66C77F30B266991DC2CE5E670FD8AE464545E236A9F5FEB4A4EFA,
058080390CAC78748C9993DEBBCA45474FF89E9C,0268A965B170333EC1638E0B16745945274214E2EB51DA0D6E5F8E0E44308FB2,0268A965B170333EC1638E0B16745945274214E2EB51DA0D6E5F8E0E44308FB2,0268A965B170333EC1638E0B16745945274214E2EB51DA0D6E5F8E0E44308FB2,
059F4CD87D12E81291E70E53840D95860B3143B6,4BA62B7F4EE3E0AF5849BAAF7E22B7CF4AEADFCBBEE56C11CDE6C8C83ECC272E,4BA62B7F4EE3E0AF5849BAAF7E22B7CF4AEADFCBBEE56C11CDE6C8C83ECC272E,4BA62B7F4EE3E0AF5849BAAF7E22B7CF4AEADFCBBEE56C11CDE6C8C83ECC272E,
05A70D067F40B2DAB37C8CF58985206919FEF9D5,05725DB2911FD9666B8B42A54CF1F333F2A2D525E5F638B0ED14B57534652AB4,05725DB2911FD9666B8B42A54CF1F333F2A2D525E5F638B0ED14B57534652AB4,05725DB2911FD9666B8B42A54CF1F333F2A2D525E5F638B0ED14B57534652AB4,
05A93FA6DE09C5DEB45DE9F2D0F94EFD3EE4B4DD,4C0A5888C34AA01B745F4EBA268696B2CCB3F4AA31C8EDCB3AFE8FA84CB74CC1,4C0A5888C34AA01B745F4EBA268696B2CCB3F4AA31C8EDCB3AFE8FA84CB74CC1,4C0A5888C34AA01B745F4EBA268696B2CCB3F4AA31C8EDCB3AFE8FA84CB74CC1,
05B5364C0A3A34C21446758BF67CBDF4E97DB6A7,223ADE0E45CCC4BECB255DB009DF1E239AA5D71B17CF3DB0A582C292C25ECC52,223ADE0E45CCC4BECB255DB009DF1E239AA5D71B17CF3DB0A582C292C25ECC52,223ADE0E45CCC4BECB255DB009DF1E239AA5D71B17CF3DB0A582C292C25ECC52,
05B7ED4F1652DDFAE692C0A27279566054C22413,,207CECE038B9826A120A919D4B41BCA8F37F2E994621BF5A993A04087D556DC6,,
05BA5B3A77142C878646FC70165F62759974A118,1B728D4A76506634A11007912F1D8C6B9AA39BE1AFCA49096657CF1FFB4513BF,1B728D4A76506634A11007912F1D8C6B9AA39BE1AFCA49096657CF1FFB4513BF,,
05BF782F816C52EFA63FA0CC6459D927838CA13F,B76136F39DE4C5BF0FDF5531D3B116D2B3E5DD3C1EB7A69EC9DB20E931B4C528,B76136F39DE4C5BF0FDF5531D3B116D2B3E5DD3C1EB7A69EC9DB20E931B4C528,B76136F39DE4C5BF0FDF5531D3B116D2B3E5DD3C1EB7A69EC9DB20E931B4C528,
05CF9F713604BB8F3D2C752CD960B0643E2BF0C1,1AE67D906640175760A5955FEEE81F3F2A944AC5F43DA3793E503D488D7E6C9A,1AE67D906640175760A5955FEEE81F3F2A944AC5F43DA3793E503D488D7E6C9A,,
05DDB1C4443BE1A2825372E2765DA914F924AD45,35F8CC89610508BC16BD332DA543964698C72D67895FEB4E068BEA5E06686457,35F8CC89610508BC16BD332DA543964698C72D67895FEB4E068BEA5E06686457,35F8CC89610508BC16BD332DA543964698C72D67895FEB4E068BEA5E06686457,
05E07E5F7C06660EEBB3EDD46A2117D36A1875C1,697E41A85A253C765A31EB180F78C7F104749D662C1A534C843B0E583805BE37,697E41A85A253C765A31EB180F78C7F104749D662C1A534C843B0E583805BE37,697E41A85A253C765A31EB180F78C7F104749D662C1A534C843B0E583805BE37,
05EE28642C222D965444F1829B73D0371A1793F3,6EF6F75AEFD6A6E1041DB461799CBECD602196914AB301EF5C74DFED6C4311C7,6EF6F75AEFD6A6E1041DB461799CBECD602196914AB301EF5C74DFED6C4311C7,,
060A18DF4261AAB7BC0FE8D417850CBDBA71E0B0,EBA34C7B109671614C367E1DE075124C3954CE19F85FACF61090EC319F7F1A7F,EBA34C7B109671614C367E1DE075124C3954CE19F85FACF61090EC319F7F1A7F,EBA34C7B109671614C367E1DE075124C3954CE19F85FACF61090EC319F7F1A7F,
061381209F98CBA1355CB16CAAB175EA0EFB7E1D,F03655CFE85B3A3F2AF2FD37CAB9EA283B3A28A9B6157FE9BEB75C17C0611B3A,F03655CFE85B3A3F2AF2FD37CAB9EA283B3A28A9B6157FE9BEB75C17C0611B3A,F03655CFE85B3A3F2AF2FD37CAB9EA283B3A28A9B6157FE9BEB75C17C0611B3A,
06159FE95D6BCCBEE9684630A539C998BACF5D2C,9BEE2EC900A13A1479080CF79506F021CAA99C59DD04D5CB250D908C1A7C64F6,9BEE2EC900A13A1479080CF79506F021CAA99C59DD04D5CB250D908C1A7C64F6,,
061EBDAA9297EBEA36D804B9EE8AB6586C09418E,D77E532FCA2E536B3D2006B0AC2EFECB2F129D663D9475F87A258D8DE5E3955D,D77E532FCA2E536B3D2006B0AC2EFECB2F129D663D9475F87A258D8DE5E3955D,D77E532FCA2E536B3D2006B0AC2EFECB2F129D663D9475F87A258D8DE5E3955D,
062310BD8A0285AB62ACAA875524D7DCC99217E2,329783D589C22982615059218F1DC14CD9E9EE28448B7EDD90560E9352D1857B,329783D589C22982615059218F1DC14CD9E9EE28448B7EDD90560E9352D1857B,,
062FA65014B49A11E774758A84EFCD8143138E1E,1347E97BF5B71C78DE00F2A44A9D07DF78E2E997E98E7038B7625765C97CDC47,1347E97BF5B71C78DE00F2A44A9D07DF78E2E997E98E7038B7625765C97CDC47,1347E97BF5B71C78DE00F2A44A9D07DF78E2E997E98E7038B7625765C97CDC47,
063176507410A297B0983FF68F7274D28BFDF165,7F755DC2B9EE99EB02D71CB1805059AAABB5EB3E8558DCA8C09A1D0DE258D767,7F755DC2B9EE99EB02D71CB1805059AAABB5EB3E8558DCA8C09A1D0DE258D767,7F755DC2B9EE99EB02D71CB1805059AAABB5EB3E8558DCA8C09A1D0DE258D767,
0639F056D1ED90C836A3A00F94FE6294A7E6FC37,1D959F28A67BE6DCF5ED1E393AB92CEBE24DE22B4BF12BBC2C4F01C044AF9955,1D959F28A67BE6DCF5ED1E393AB92CEBE24DE22B4BF12BBC2C4F01C044AF9955,1D959F28A67BE6DCF5ED1E393AB92CEBE24DE22B4BF12BBC2C4F01C044AF9955,
0641A9D933669551FD096E478DFB16333114ED79,D32DAA164D7D2794391B98ACCF5B14A63B5538AAD13185141E242BE69327B0D6,D32DAA164D7D2794391B98ACCF5B14A63B5538AAD13185141E242BE69327B0D6,,
064EB599F6619B45B99556FE7DC6A115FCD5D11D,259FF0963A0665BF40D92E05E95B960CCB423DBD117482AE647BC7FD5F5CE644,259FF0963A0665BF40D92E05E95B960CCB423DBD117482AE647BC7FD5F5CE644,259FF0963A0665BF40D92E05E95B960CCB423DBD117482AE647BC7FD5F5CE644,
0666F34B7C3F6BC2BBD943E799BAC129615B8CF1,,7A422EC237B4DA7D326C232278F6DBE329B0C9ED5A56AAFCC110A8BC83ED0A96,,
